global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
563.8548387560409	-0.6663892511382983	317932.27918860083	0.4440746340326619	670.7881848623865	-1.7083345007287107	449956.7889509752	2.9184067663800133	468.4709344367765	0.0451643535773769	0.0020398188340623	219465.01641206653	473.62336492618107	656.6725986176449	0.817704	21.753092	0.09923145	0.0492062	-0.0983570198	-0.0132940995	0.0821944842	-0.0210889228	-0.0402870388	0.0292331195	-0.1102298033	0.0408126127	0.0429872264	-0.0880493015	-0.0321276803	0.0284390784	0.0446727902	-0.0301757667	0.0018848752	0.073752076	-0.0870048657	0.0905436559	-0.0024695521	0.0012214153	-0.026132571	-0.0816852866	0.0438078528	0.1425611342	-0.0024164387	-0.0939828313	-0.0166163538	-0.010810788	-0.0625107648	0.0376727993	-0.0379846959	-0.0162058881	-0.0237969217	-0.0291818334	0.0311137188	-0.0305184567	0.0850314676	0.0035317372	-0.0513136777	-0.0568587847	-0.0425845661	0.0635372857	-0.0695088494	-0.0997683185	0.067107043	-0.0161395322	-0.0759960331	0.0315944007	-0.0799415789	0.0239413201	0.0379365084	-0.088059053	0.0811308025	0.0877625005	0.060741248	-0.1277371714	0.0620707209	-0.0621342914	-0.088188931	-0.0334799121	0.0046593689	0.0517111755	-0.0195872229	7.79926e-05	0.0463027156	0.0873896199	-0.0257903166	0.0976952671	0.0137061467	0.0205668277	-0.0557862058	0.0200127052	-0.1440538448	-0.0209985474	-0.0765059942	-0.0597742419	0.0347093158	0.0010317767	-0.006985918	0.0159821898	-0.0144864293	0.0647214258	0.0107750328	-0.0302908972	0.0564370896	0.0817904876	0.0079362688	-0.0523896079	-0.0517624639	0.0453178651	-0.0356750389	-0.136074106	0.0215555009	-0.037075033	0.0408658914	0.040285821	-0.093850073	0.0529299326	-0.0272596012	0.1324290767	-0.0779041182	-0.0516640344	0.025509149	-0.0655280245	0.0618273029	-0.0317082916	0.0	-0.0934538627	-0.0	0.0934538627	0.0	-0.0590343	-0.0066067	0.0034850485764899	4.364848489e-05	0.287843	-0.0228929999999999	0.0005240894489999	0.082853592649	-0.7977419999999998	-0.0307669999999999	0.0009466082889999	0.6363922985639997	0.0203971	0.000351	1.2320100000000044e-07	0.00041604168841	-0.00228804	-0.00016124	5.235127041599999e-06	2.59983376e-08	-0.000568594	-0.000267055	7.1318373025e-08	3.23299136836e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
567.2251982195648	3.3703594635239824	321744.42549522466	11.359322913365666	673.7198693716331	2.931684509246565	453898.4623861304	8.594774061756276	468.2156847140978	-0.255249722678684	0.0651524209275451	219225.92741229144	473.1648101953496	663.5965550369638	0.96807	25.753227	0.0705629500000001	0.0408662	-0.1020552672	-0.016896934	0.0937460376	-0.0066591959	-0.0257917146	0.0143696933	0.0151487422	-0.00144473	-0.0369607107	-0.0895699054	-0.0430102328	0.0260772342	0.017132393	-0.0334480346	0.0634704868	-0.0094359478	-0.02034053	0.089601337	0.0162235036	0.0595737103	-0.022262588	-0.0423491456	-0.0041478925	0.0482011393	0.0695322592	-0.0361246767	0.0400087656	0.0731874366	-0.049717809	-0.0812065507	-0.0707074765	-0.1084859264	0.048982787	0.0322889033	0.0255205917	0.0260305069	0.0551272923	0.0573769999	-0.0684696854	-0.031586718	0.0527112799	0.0005362156	0.0056775955	-0.0174974022	0.0138802431	-0.0282077542	0.1046957515	-0.091170573	-0.0083583006	-0.0308400731	-0.009133751	0.0490101557	-0.0039510726	0.0359406264	0.0454405917	-0.0274115082	0.0759286727	0.0105476904	-0.08648896	-0.0509319544	0.0198378853	0.0237998369	-0.0395943246	-0.0509667864	-0.0279896858	0.0045040402	-0.0314038246	0.079549399	-0.0134018311	0.0094619248	-0.0551657262	-0.0571348408	-0.0617378541	0.1106703219	-0.0738232452	0.0809692917	0.0594186297	0.0454933293	-0.0001219926	-0.0694513654	0.0583915657	-0.026569757	0.0090901454	0.0183593769	0.0362991245	0.0413883704	0.0243817348	-0.0362114913	0.0225534202	0.0327527583	-0.0278022683	-0.0706465338	0.0246218744	0.066558129	-0.1083255135	-0.0284248477	0.0597951668	0.0594295831	-0.0379489136	-0.0643887967	-0.0165070113	0.0030596915	0.0316009019	0.0091934412	-0.0398238895	-0.026729138	-0.0012820295	-0.0934186881	0.0038451235	0.0933131909	0.0	-0.0622572	-0.0032229	0.0038759589518399	1.0387084410000003e-05	0.290112	0.0022689999999999	5.148360999999843e-06	0.0841649725439999	-0.826323	-0.0285810000000001	0.000816873561	0.682809700329	0.0203613	-3.5800000000002496e-05	1.2816400000001786e-09	0.0004145825376899	-0.00285221	-0.00056417	8.1351018841e-06	3.1828778890000014e-07	-0.000438763	0.0001298309999999	1.685608856099999e-08	1.92512970169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566.265024900331	-0.9601733192338316	320656.0784253725	0.9219328029685132	674.0616482386476	0.3417788670145683	454359.1056262024	0.1168127939377619	466.7957340334489	-1.419950680648867	2.016259935475181	217898.2573118264	471.64380562669896	663.346871385429	0.820907	21.838308	0.0816544	0.03835	-0.1016070165	-0.0129860755	0.0949478577	-0.0261609645	-0.0626514615	-0.0126812421	-0.0149668359	0.0264555982	-0.0542687964	-0.0661829162	-0.114630345	0.0535247521	0.0004725627	-0.0297267367	0.0701345506	-0.0176265414	-0.0800822059	0.0251075151	-0.0347427991	0.0773803969	-0.0322433582	-0.0547358261	-0.0065501412	0.0413325243	-0.0015136039	0.0282993144	0.0676506661	0.0756471776	-0.0320914773	-0.0806951358	-0.0266428853	-0.0285482514	-0.0819008264	-0.0138581224	0.0091490955	-0.0455047281	-0.0394567278	0.0738297418	-0.0238699327	0.0380233544	0.0164453098	-0.0356113157	-0.0802354232	-0.0002443429	-0.0208166317	0.0200312328	-0.0927403941	-0.0908826035	-0.0064574692	-0.0309194009	-0.0873471883	-0.081899971	0.0720173743	-0.0777269945	0.0947282918	-0.0378563181	-0.0285952128	0.0148462542	-0.0687655183	-0.1252652478	0.0506351223	0.0107082153	-0.0434390941	-0.0441224573	-0.0414972283	0.0887381563	-0.0284463963	0.0170708384	-0.0556992187	0.0210023655	-0.0369565907	-0.0517624821	-0.0469810148	0.0084626644	-0.0247861856	0.0584923077	0.0308207862	0.0788249466	0.1081035988	-0.0735362343	0.0263619737	0.0299792535	0.0208534008	-0.0142632037	0.0496604922	-0.0150718347	0.0986967423	0.0340322621	0.0516228027	-0.047367605	-0.0220126099	0.0003910238	-0.0116256214	-0.0328077746	0.0466851393	-0.0857357923	-0.01139473	0.1090415035	0.0386181457	0.0354296218	-0.000661326	-0.0876079363	-0.0580264948	0.0732240278	-0.0596796734	0.0362985461	-0.0025638178	-0.0933131909	0.0076837349	0.092891599	0.0	-0.0683812	-0.006124	0.00467598851344	3.750337600000005e-05	0.314293	0.024181	0.000584720761	0.098780089849	-0.817249	0.009074	8.233747600000048e-05	0.667895928001	0.0200313	-0.00033	1.089000000000003e-07	0.0004012529796899	-0.00257533	0.00027688	6.632324608899999e-06	7.66625344000001e-08	-0.000200135	0.000238628	5.6943322384000004e-08	4.0054018225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
567.6177783265425	1.3527534262115068	322189.94227236	1.8299418321269707	675.1456554789429	1.08400724029525	455821.6561120914	1.175071697012524	467.9510702041944	1.1553361707454997	1.3348016674328744	218978.2041052509	472.8914441652386	667.1737405275368	0.976336	25.973131	0.1473943499999998	0.087587	-0.0998176544	-0.0103186244	0.1096517961	0.0102765938	-0.0414893704	-0.0309842061	0.0523747648	-0.0045996923	0.050649107	-0.0590372641	-0.0355569642	0.0823488831	0.0069311931	0.0043857384	-0.054573664	0.0381426431	-0.0582012087	-0.0208747277	0.0186237272	-0.0071529408	-0.0229345307	-0.0891204862	0.0316846084	0.0336767117	0.0268576652	-0.0629743867	0.1547827883	0.1041112871	0.011346453	0.013854405	-0.0811956358	0.0150205827	-0.0409733259	0.0208766636	0.1057715348	-0.0124802114	-0.0198360682	0.0189568237	-0.0292595829	-0.056354866	0.0288325578	0.0729737388	-0.0101843849	-0.0643886616	-0.0348924521	-0.0341833494	0.0297750525	0.0362940978	0.0280957275	0.1002279516	0.1400625558	0.0174588432	0.0462606761	0.0261421017	-0.0992063576	-0.0064560338	0.0018416568	0.1039566099	-0.0630958798	-0.0421138654	0.0734181735	0.0396640054	0.0058543722	0.0530244716	-0.0228781379	0.0511354849	0.0131512739	0.0150094978	0.002380293	0.0343503611	-0.1108320942	0.0494487435	-0.0342631635	-0.0027357363	0.0282880378	0.0389970094	0.1307869095	0.1579111573	-0.0705570854	-0.0410987099	0.0565327268	0.0735680582	0.0503188945	-0.030537042	0.0672611347	0.0174636291	0.0090307783	-0.0131794809	0.0603964818	0.0839762523	0.0416506665	-0.0611018047	0.0175239597	0.0790980314	-0.000791052	-0.0173569143	-0.0406229631	-0.0799957536	-0.011900785	0.0550375452	0.0205363246	0.0587374752	0.0609084686	0.0111855689	0.1101534292	-0.1020534776	-0.0038451235	-0.0931374504	0.0115093331	0.0921903562	0.0	-0.0557391	0.0126421	0.00310684726881	0.00015982269241	0.359102	0.0448089999999999	0.0020078464809999	0.128954246404	-0.89095	-0.073701	0.005431837401	0.7937919025000001	0.0199916	-3.969999999999668e-05	1.5760899999997364e-09	0.00039966407056	-0.00284176	-0.00026643	8.0755998976e-06	7.098494490000012e-08	-0.00021885	-1.8715000000000013e-05	3.5025122500000045e-10	4.789532250000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
568.9776339996268	1.3598556730843256	323735.54799181334	1.8492074516196244	677.0524512546211	1.9067957756782332	458400.0217498911	3.635870130144356	469.5331265371192	1.5820563329247648	2.502902240547354	220461.3569157224	474.2188608979093	673.3810404039335	1.024735	27.260683	0.2181578499999997	0.0980326	-0.099169475	-0.0218196367	0.1174467033	0.0266840087	-0.088880864	-0.0232903101	0.0531646286	0.011557217	0.0173461927	-0.0883509387	0.0149981771	0.0951291398	0.0072337048	0.0161738196	0.0522395831	-0.0381378923	-0.0922081084	-0.0334081743	-0.0708323925	0.0408625914	0.0396849825	-0.0039318141	0.036787126	0.053048663	-0.0028896125	0.0203488275	0.0484217957	-0.038002532	0.0598878139	0.0531221278	-0.1212549846	0.0176198914	-0.0164633509	0.1265039118	0.0739610267	-0.0175644561	0.0165036853	0.0371833207	-0.0389577881	-0.0005909448	-0.1225268529	0.0161416769	-0.1124908835	-0.0590892165	0.011035357	-0.061731251	-0.1028184611	-0.0327223786	0.043456314	0.0175564501	0.1018691415	-0.0430988222	0.0636192433	0.0220568704	-0.0925254542	-0.0174402909	-0.0125184481	-0.007453107	-0.0864690552	-0.0050055895	0.084395651	0.0507234882	-0.016983828	-0.0532949384	-0.0922389158	0.0951872524	-0.0400974456	-0.0384321765	-0.0611568068	-0.0038971402	0.000526245	0.0576762183	-0.0651911312	-0.0279645751	0.0601499053	0.0209997834	0.0132346484	0.0264693336	-0.115453385	-0.0171787835	0.0307595031	0.0438093558	0.0835549785	0.0643325992	0.0603016574	0.0685433238	0.0471239706	-0.0401022761	-0.0221942841	-0.0407854956	-0.0100451592	-0.072459003	0.0284643294	0.0085620982	0.0664591977	-0.0810693404	-0.1637008597	0.0406023443	-0.0105633751	0.0771016224	0.0302519536	0.0851844768	0.0311277454	-0.035541023	0.0778116249	-0.0363981346	-0.0051257055	-0.092891599	0.0153154392	0.0912115736	0.0	-0.102269	-0.0465299	0.010458948361	0.00216503159401	0.304304	-0.0547979999999999	0.0030028208039999	0.092600924416	-0.934071	-0.0431209999999999	0.0018594206409999	0.872488633041	0.020404	0.0004123999999999	1.7007375999999737e-07	0.0004163232159999	-0.002263	0.00057876	5.121169e-06	3.3496313760000026e-07	-0.000701869	-0.000483019	2.3330735436100002e-07	4.926200931610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
568.9370003213725	-0.0406336782543803	323689.31033468136	0.0016510958084805	679.0255314166294	1.973080162008273	461075.672315636	3.8930453257105926	470.6627391783993	1.1296126412801186	1.276024719339846	221523.41405091397	475.2821533674213	673.3385925541432	1.359975	36.178932	0.2041100999999999	0.134847	-0.1030372842	-0.007163764	0.1034221726	0.0186000827	-0.1186260829	-0.0237937003	0.0812742917	-0.0156253259	-0.0206275131	-0.0924057971	0.0587725116	0.0686083615	0.0123333369	0.0059826827	0.1784198095	0.0011479002	0.0254479653	-0.0453438869	0.0182037989	-0.0337372014	-0.0190459794	0.0925181892	0.0424113388	0.0012955122	0.1577848619	-0.0324898013	0.0806073533	0.0375199988	0.017987044	0.0103424338	0.0381590197	0.0357628241	-0.2218272926	0.1088975726	-0.0406257711	-0.111935825	-0.0338237414	0.0994065059	0.0122049935	-0.0043552092	-0.0860562153	-0.0641582772	0.0137950873	0.0572162701	-0.047906743	-0.0541436448	-0.0621490461	-0.0131878787	-0.0585405216	-0.009710621	-0.1151777158	0.0003129711	-0.0606803709	0.0294636263	0.0465934643	0.1220129018	0.1148773423	0.0084491395	-0.0932417107	0.0312025124	0.0775234011	0.0229035821	-0.0378467792	-0.1747469958	-0.0196675479	0.0252518745	0.0254133206	-0.0678915817	0.0588305556	0.0818715518	0.0581219538	-0.0152636613	-0.0746613978	0.1036995018	0.1486638807	-0.0853566409	0.0428822105	0.0906141295	0.0814891958	0.0422466664	0.002164559	0.1140005379	0.1468729762	0.061480955	-0.0552602306	-0.0077322009	0.1629054771	0.0643858889	-0.0609761584	-0.0582949071	-0.0390750407	0.0835731716	0.0226499045	-0.031040611	0.0183080327	-0.0025816887	-0.0167202344	-0.0690674757	0.1094299109	-0.0633550485	-0.0851037802	0.0166529628	0.0286887277	-0.0784359044	-0.1588077906	-0.0786671228	-0.006405323	-0.0925758217	0.0190956071	0.0899581978	0.0	-0.117346	-0.015077	0.013770083716	0.000227315929	0.296534	-0.0077699999999999	6.037289999999999e-05	0.087932413156	-0.809015	0.1250559999999999	0.0156390031359999	0.654505270225	0.0199693	-0.0004346999999999	1.889640899999997e-07	0.00039877294249	-0.00278347	-0.00052047	7.747705240900001e-06	2.708890209000003e-07	-0.000532897	0.000168972	2.8551536784000032e-08	2.83979212609e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566.6192015751551	-2.3177987462173637	321057.31959366624	5.372191027966781	676.4510772022918	-2.5744542143376066	457586.0598481409	6.627814501720663	470.6012753533864	-0.0614638250128791	0.0037778017852138	221465.56036423385	476.2049709792605	636.9503129525552	2.592463	68.9664	0.8464553499999998	0.486205	0.0410208982	0.082832359	-0.0104804065	0.1042138603	0.1338001958	-0.1248715493	-0.0083554203	-0.0847264823	0.0876309034	-0.0101524635	0.1359528529	-0.0131563278	0.0366242295	-0.0038199061	-0.1205830171	0.0965450006	0.0046187217	-0.0711156791	0.0595822549	-0.0207612637	0.1055194222	0.0706881638	-0.0067325776	0.0148038021	-0.0014849122	0.010423304	0.0243969545	0.0386212664	0.0031235075	-0.0915737103	0.0918026314	0.0466360411	-0.0701079247	-0.045953879	-0.0457172153	-0.0928203349	-0.0062504945	-0.0647167052	0.0220548711	-0.0144038437	-0.0040433414	0.0224849943	0.0311438511	-0.0067814589	0.0531760397	-0.0649247766	0.1750778512	-0.0291833133	-0.077023927	-0.0324641518	-0.0192149912	-0.0577367296	-0.0503137619	-0.0586889424	0.0088056062	0.1032056132	-0.0367247298	-0.0208618173	-0.0129355145	0.1577462418	-0.0247924246	0.0259057075	0.0261498464	0.1119535934	0.103069328	-0.0098797706	0.1225706216	-0.0117517452	-0.0226080116	-0.0070082744	0.0889151336	0.0508101577	-0.036060454	-0.0061128397	0.0434613098	0.0148997938	0.0183928261	0.0681139575	0.1008439593	0.065953611	0.0509692708	0.0117027143	0.0095466365	-0.0529558757	-0.0786766018	-0.0703145965	-0.0130566567	-0.0084013811	-0.0326888388	0.0009417547	0.0013814314	-0.0666030512	-0.034563674	0.0448633303	-0.0394167768	-0.0175822476	0.0615745335	-0.0269307598	0.0351698784	-0.0634697167	-0.0754150456	-0.0178139666	-0.0926395254	-0.0411527515	-0.0887507149	0.0256391917	-0.0076837349	-0.0921903562	0.0228434347	0.0884340022	0.0	-0.125855	-0.0085089999999999	0.0158394810249999	7.24030809999998e-05	0.175046	-0.121488	0.014759334144	0.030641102116	-0.869295	-0.06028	0.0036336784	0.755673797025	0.0108652	-0.0091040999999999	8.288463680999997e-05	0.00011805257104	-0.0010704	0.00171307	1.14575616e-06	2.9346088249000005e-06	0.0017735	0.002306397	5.319467121609e-06	3.14530225e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.5916971801954	-3.027504394959692	317635.60113045305	9.16578286150025	671.0596485357942	-5.391428666497632	450321.0518929836	29.06750306593243	469.6152166023485	-0.9860587510379446	0.9723118604985111	220538.4516644707	475.0900333414866	628.1797354362767	1.055256	28.072626	0.2361560000000001	0.136511	0.0337006991	0.07730668	-0.0158310582	0.0789056522	0.1634636909	-0.1155802881	-0.0395606502	0.0203697355	-0.0732022445	0.0138726122	0.0883225087	0.0036663091	0.0156158843	-0.0121905351	-0.1523763581	0.0035560801	0.0211707923	-0.0786803699	-0.0229426349	0.0307832732	0.0413388025	0.0655493227	-0.0898339516	-0.0650048178	-0.0324929112	-0.0464123399	0.0947480931	0.0326492552	0.0444472519	-0.0674428501	0.0555223102	0.0391820569	-0.147772491	0.0487979622	0.0438540773	-0.0289848532	-0.0106578851	0.0218442909	0.057102544	-0.0249126002	0.066604045	0.0914881676	-0.0549753807	-0.031651376	0.0698355152	0.0145011244	0.066086369	-0.092108575	-0.0803345937	-0.1536810643	0.0496808251	0.0385935605	-0.0746056321	0.043358211	-0.019663557	-0.0379772757	-0.0481871749	-0.0406013982	0.0080448063	0.1114913479	-0.0036730957	0.0200383735	0.0124033495	0.1557020431	0.0124634269	-0.0283359103	0.0411901496	-0.0677159989	-0.0813283602	0.0035470046	0.094265433	-0.0035478553	0.0831202162	-0.0691566364	0.0472228231	-0.038982092	0.0529692236	0.1505611598	0.1117730042	0.0875754997	0.0605385565	0.0576627029	0.0830315643	-0.0220986858	0.0288469038	-0.0421180247	-0.0185392359	0.0313152148	0.074562486	0.0407804531	-0.014249142	-0.1470640065	0.0685956905	-0.0288378949	-0.0505412835	0.0389677385	0.012482189	0.0972936525	-0.0190349236	-0.0852038905	0.016970089	0.0753823301	-0.0426136315	-0.0376937068	0.0294836627	0.0406867433	-0.0089607007	-0.0917354927	0.0265525748	0.0866435753	0.0	-0.120209	0.0056459999999999	0.014450203681	3.187731599999998e-05	0.288301	0.1132549999999999	0.0128266950249999	0.0831174666009999	-0.8558679999999999	0.0134270000000001	0.000180284329	0.7325100334239998	0.0109555	9.029999999999976e-05	8.154089999999956e-09	0.00012002298025	-0.00244843	-0.00137803	5.994809464900001e-06	1.8989666809000004e-06	0.00116527	-0.00060823	3.699437329e-07	1.3578541728999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
565.0295188311056	1.437821650910223	319258.3571505108	2.0673310998262	668.693564664295	-2.3660838714992	447151.0834234416	5.598352886968641	470.4893128023263	0.8740961999778278	0.7640441668156788	221360.1934612053	476.0421799725653	628.7264376771057	1.053568	28.02771	0.2658845	0.175347	0.0265120733	0.1123979653	-0.0086899319	0.1497990449	0.1671173684	-0.1287725322	-0.0725743849	8.04997e-05	0.0204528384	0.009080857	0.1660314907	0.0616859678	0.0110489177	-0.0665131163	-0.2230293576	-0.0455567114	-0.0091325788	-0.0240816631	0.0231809068	-0.0647549983	0.0325075941	-0.0473360947	-0.0993765824	-0.0116649237	-0.1469058814	0.032402916	0.1210052176	0.1124781768	-0.0220807737	-0.0501886038	-0.0593765999	0.0506025833	-0.0782102344	0.0154551431	0.0391800059	0.1304323746	-0.0134114819	0.0656021314	-0.0109721459	-0.0661067316	-0.0317588839	0.0370296511	0.0842634371	-0.1026934796	0.0044430576	-0.0590057974	0.0121800157	0.0546506323	0.0046706543	-0.0833767273	0.1432004294	-0.0049181006	-0.0074004691	-0.0030656297	0.0084395214	0.0138157417	0.1310934134	0.0048112294	-0.0022972101	0.1856925244	0.0581870292	0.0185267579	-0.0308888499	0.2214228365	-0.0327922084	-0.0331832588	0.0664444324	0.0172749854	0.0252112002	-0.0877255582	-0.0143056045	-0.0288891023	0.0566333692	-0.1505384475	0.007145057	0.118885396	0.0476090832	0.1554260773	0.0809232138	-0.0356353173	0.0455584548	0.0750876416	-0.032589957	0.0752307365	0.1104049531	0.024267665	0.0027351594	0.0476760775	-0.0216037269	0.0958573181	0.0628428429	-0.0351065084	0.0159438274	0.1138288964	-0.0244161046	0.0432685369	-0.0916768367	-0.0203588748	0.0162423464	-0.0263742538	0.0509956418	0.0184273675	-0.0854164324	-0.0825974305	0.0060742111	-0.1485241929	-0.0102359801	-0.0912115736	0.0302167455	0.0845923072	0.0	-0.124551	-0.0043419999999999	0.0155129516009999	1.885296399999999e-05	0.26389	-0.0244109999999999	0.0005958969209999	0.0696379321	-1.01423	-0.1583620000000001	0.025078523044	1.0286624929	0.0118021	0.0008465999999999	7.16731559999999e-07	0.0001392895644099	-0.00226008	0.00018835	5.107961606399999e-06	3.5475722500000124e-08	0.00170571	0.00054044	2.920753936000001e-07	2.9094466041e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
567.7296085735335	2.700089742427849	322316.9084510576	7.290484617164089	674.0445173077211	5.350952643426126	454336.0113125987	28.63269419218905	471.26448602839247	0.7751732260661583	0.6008935304098154	222090.2157916049	476.33087646314976	643.0438134948104	1.53967	40.95932	0.7055621999999999	0.392188	-0.0025158643	0.0646551294	0.018214933	0.2583751668	0.107548491	-0.0776639131	-0.0606533194	0.0096364707	0.0183055326	-0.0336535145	0.1969511008	0.1022204074	-0.0788152521	0.0317125349	-0.204192199	-0.0971120736	-0.1057067099	-0.0794668082	-0.0303536403	-0.0055306091	-0.0816545852	-0.0248886922	-0.1221875111	-0.0541266339	-0.1012773569	-0.0052655247	0.0493841255	-0.0192690325	-0.0763395359	-0.0466744637	0.0153856135	0.0755044209	0.0522483221	-0.0057808219	-0.0222536656	0.0474556476	-0.0654615934	-0.0276948159	-0.0267553296	0.0575037796	0.0162253417	0.024224149	-0.0786582319	0.0324871088	-0.0522081654	-0.0040895083	-0.0408650102	-0.0628951694	0.0385968044	0.0376591643	-0.099664343	0.0072212744	-0.0055957722	0.0125645674	-0.0241069321	-0.0091963814	0.0252807319	-0.0133071199	-0.0457363776	0.2013640598	0.1287244403	-0.0328190234	0.0159595499	0.1957258105	-0.1436276121	0.1055663621	0.0226486137	-0.0359826602	0.0079951675	-0.0179617539	-0.058379832	-0.091025197	0.1070637042	-0.0871301415	-0.0404650078	0.0727178825	0.0644185568	-0.0242965397	0.0197582096	0.0222013621	-0.0103754159	-0.0252245621	-0.0936310902	0.0233770397	-0.019632651	-0.0343862534	0.0593270159	-0.0217765948	0.0909510359	-0.0092788002	0.0027879926	0.063025513	0.0061408401	-0.0664724857	0.0837132904	-0.0891994727	0.0036375445	0.0218051097	0.0385362045	-0.031864519	-0.0505015199	-0.0414708882	0.0640693647	-0.0594443398	0.0483348578	0.032052126	-0.0115093331	-0.0906189933	0.0338297413	0.0822863733	0.0	-0.171515	-0.046964	0.029417395225	0.002205617296	0.284382	0.020492	0.000419922064	0.080873121924	-1.2546	-0.2403699999999999	0.0577777368999999	1.5740211599999998	0.0165429	0.0047408	2.247518464e-05	0.0002736675404099	0.000253204	0.0025132839999999	6.411226561599999e-08	6.316596464655999e-06	0.00100507	-0.00070064	4.908964096e-07	1.0101657049e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
