global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77
549.370406057355	-0.5609178450142736	301807.84305162315	0.3146288288554566	646.5603468264798	-0.6591146145602806	0.4344320751269473	418040.2820883778	444.0834687753157	-0.6921079115435305	0.4790133612211474	197210.1272395168	443.8512459291928	712.697615267201	0.614212	23.058931	0.1260054999999999	0.0898807999999999	0.0040371636	0.0228405092	-0.0170434748	-0.0599080046	-0.0038850658	-0.0025526016	0.0276204968	0.0531930706	-0.0047525091	-0.0221264839	0.0191552316	0.0121667035	0.0068146753	-0.0326877556	-0.0270072687	-0.0074609873	0.0381498125	0.0320525056	0.0376564329	0.0145285949	0.0014572354	-0.0595094733	0.0043634783	0.0370749127	-0.0238196211	0.0324523158	0.0152802363	0.0099804598	-0.0188510548	-0.1084101805	-0.0016781421	0.0745173639	-0.0328366884	-0.0271803744	-0.0069955238	0.0426703394	-0.0176783065	0.0397508008	-0.0113353924	0.0170342323	-0.0583574511	-0.0275265614	-0.0290308489	-0.0316194923	-0.0193782359	0.038451206	0.0205416518	-0.01812439	0.0642039072	0.0862216857	0.0106140439	0.003850822	-0.0247482747	0.0499333761	-0.0249551002	0.0110424501	-0.0484089049	0.0451180032	0.0519681186	0.0052289619	-0.0449936129	0.0023611403	0.0334279511	-0.0613638863	-0.0150570806	-0.0116185687	-0.0164442651	-0.0450689439	0.007042461	-0.0611408067	0.0486770321	-0.0184063338	-0.0288263764	-0.0287191473	0.0195397803	-0.0818992203	-0.0549637708	0.0581256595	-0.171676	-0.0068969999999999	4.756860899999981e-05	0.0294726489759999	0.190912	-0.083945	0.0364473917439999	0.007046763025	1.22565	0.0255599999999998	0.0006533135999999	1.5022179225	0.0208732	0.0001369	0.00043569047824	1.874161000000063e-08	0.00259537	2.199999999999945e-07	6.735945436900001e-06	4.8399999999997584e-14	-0.0019634	-5.4950000000000224e-05	3.8549395600000005e-06	3.019502500000024e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
551.5495911571364	2.179185099781421	304206.9515056044	4.748847699109361	650.378398557568	3.8180517310881896	14.57751902126552	422992.0613103067	445.827876013698	1.7444072383823368	3.042956613320691	198762.4950308853	445.6284873195317	719.095642365346	0.631765	23.717922	0.2020329999999997	0.109025	0.0117791761	0.0098320725	0.0081413737	-0.0549351601	-0.0255855366	-0.0012780783	0.006324108	0.054892512	0.0062640409	0.0267579059	-0.0202438358	-0.0441528139	0.0325638204	-0.0020371389	-0.0113400573	0.0060588332	0.0547946056	0.0199319259	0.0374101091	0.0121351374	0.0289933909	-0.0080703625	0.0054311767	-0.0112422969	-0.0514559366	0.05418473	0.0218175997	0.0124252398	-0.0288300177	-0.0485321221	-0.0069310036	0.049879633	-0.0023356917	-0.0130620838	0.0088852139	0.0589007804	-0.0057512777	0.0291913505	-0.0235132454	0.0270255873	-0.0066113838	0.0209685771	-0.0058961605	-0.0549383989	-0.0425252435	0.0279442546	0.0256491105	-0.0225523899	0.0116060826	0.0512752433	0.0182669496	-0.0055181286	-0.017798568	0.0629138235	-0.0240861693	0.0130816279	-0.0297234041	0.026546581	0.0395847251	-0.001870457	-0.0457011949	0.0048035748	0.0270549489	-0.0666873537	-0.0080165511	0.0090363479	0.0232963274	-0.0400280615	0.0187358549	-0.0207582665	0.0447228451	-0.0379206296	-0.0419889726	-0.0293016422	0.01840707	-0.0828506849	-0.052165233	0.0615955505	-0.164749	0.0069269999999999	4.798332899999984e-05	0.027142233001	0.253173	0.0622609999999999	0.064096567929	0.0038764321209999	1.14622	-0.0794299999999998	0.0063091248999999	1.3138202884	0.0215109	0.0006376999999999	0.00046271881881	4.066612899999975e-07	0.00297102	0.0003756499999999	8.8269598404e-06	1.4111292249999998e-07	-0.00190845	5.4950000000000224e-05	3.6421814025e-06	3.019502500000024e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550.7428805346016	-0.8067106225348653	303317.7204595504	0.6507820285105899	648.5603799643624	-1.8180185932055792	3.3051916052411934	420630.5664595181	445.11416791858096	-0.713708095117056	0.5093792450356167	198126.62248185067	444.8949866363968	715.8706096310846	0.598639	22.474304	0.0342104999999999	0.0205031	0.0115819076	0.0049572232	-0.007143746	-0.0523961271	-0.0115091489	0.0004455649	0.0028239405	0.0569116112	-0.0173363536	-0.0016243964	0.0081495004	0.010205363	-0.0164601773	-0.0099123078	-0.0223653878	0.0212569503	0.0418462208	0.0002262166	0.0242475879	0.0031856476	0.0294778566	-0.0517195996	-0.0029207179	0.0302312607	-0.0113639418	0.0173497869	0.0047020902	-0.0534229746	-0.0007379015	-0.0864996513	-0.0218514419	0.1140249999	-0.0102887516	-0.0228484786	0.0234839325	0.0425926101	0.0134998783	0.017590609	-0.0200956149	0.0268094142	-0.0465811439	-0.0347823152	-0.0167215652	-0.0208145839	-0.012163721	0.0119741949	-0.0411567413	-0.0020415486	0.0250584823	0.1047065624	0.0171940832	-0.0105303722	-0.0173749052	0.0515998902	-0.0255963335	0.0147898012	-0.032867535	0.0285902142	0.0401117267	0.011890448	-0.044227477	-0.003698135	0.0337375867	-0.0647897416	-0.0167153686	-0.0028201944	-7.10857e-05	-0.0518848956	0.0110598478	-0.047057822	0.0401915856	-0.0172582844	-0.0155553396	-0.0053808893	0.0172713332	-0.0837476616	-0.0492895095	0.0649034315	-0.167945	-0.003196	1.0214416000000028e-05	0.028205523025	0.251345	-0.0018279999999999	0.0631743090249999	3.3415839999999863e-06	1.156	0.0097799999999999	9.564839999999804e-05	1.3363359999999995	0.0218678	0.0003569	0.00047820067684	1.273776100000002e-07	0.00300225	3.1230000000000147e-05	9.0135050625e-06	9.753129000000092e-10	-0.00190845	0.0	3.6421814025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
551.6159646583039	0.8730841237023697	304280.1724659112	0.7622758870611347	653.2318245406319	4.671444576269551	21.8223944291582	426711.8165926829	446.2627840049339	1.1486160863529449	1.3193189138287558	199150.4723878343	446.082827263293	722.152493250641	0.638842	23.983624	0.1102510000000001	0.0785856999999999	0.0139873181	0.0060541326	0.0074811133	-0.0554892352	-0.0285155111	-0.0093796676	0.0065352944	0.0608126097	-0.0083622595	0.0107988047	-0.0491165231	-0.0307134374	0.0103015204	0.0090255093	-0.0129966356	0.0083231622	0.0552070382	0.0152778022	0.025273604	-0.0054878678	0.0267096429	-0.0280527221	-0.0087704391	0.0318896662	-0.0428885235	0.0124826925	0.0302034673	0.0222633018	0.0524529323	-0.047869065	0.0439449622	0.0219621889	0.0077628755	-0.0123433754	0.0113305656	0.0564965656	0.0004418515	0.0136770029	-0.0335964885	0.0256829485	-0.0295177178	-0.0271411201	-0.0185118331	-0.044238647	0.004537437	0.035107035	0.0229313715	0.0331419688	0.0353024211	-0.0012556592	0.0191016868	-0.0128503158	-0.0231800774	0.0569984348	-0.011402808	0.0107466438	-0.0275967896	0.0073625502	0.0277907132	0.0116628556	-0.0317010825	0.0033198506	0.0218251274	-0.0454415693	-0.0136545334	-0.0154933348	-0.0015536171	-0.0237810649	0.0438969127	-0.0069396879	0.0238282567	-0.0287693723	-0.0271427837	-0.0220656724	0.0161327566	-0.0845895605	-0.0463408551	0.0680406021	-0.165266	0.002679	7.177041000000079e-06	0.027312850756	0.181319	-0.0700259999999999	0.032876579761	0.0049036406759999	1.15999	0.0039900000000001	1.5920100000001278e-05	1.3455768001	0.0221973	0.0003294999999999	0.00049272012729	1.0857024999999997e-07	0.00334387	0.0003416199999999	1.11814665769e-05	1.1670422439999997e-07	-0.00190845	0.0	3.6421814025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550.4017058130697	-1.2142588452342125	302942.0377619369	1.474424543229523	648.1498549820143	-5.081969558617629	25.82641459471626	420098.2345132062	445.9364956404224	-0.3262883645115266	0.1064640968156068	198859.35814406045	445.7152747734733	716.7020127390596	0.659026	24.741385	0.1971040000000001	0.116763	0.0205123712	-0.0089546162	-0.0014824598	-0.0420303962	-0.0136453338	0.0148253855	-0.0144605711	0.0547256848	-0.0036593457	0.0216000346	0.0065700991	-0.0087276709	-0.0013525698	0.0073814538	-0.0151160313	0.0287952614	0.0333478968	0.0048897241	0.0147660324	-0.0171343608	0.0306516592	-0.0174528561	0.0039847624	-0.0131982838	0.0003857828	-0.0247573278	0.0395728575	-0.011705287	0.059045753	-0.0147570542	0.0116541525	0.0605454622	0.0068656839	-0.0161529822	0.031008032	0.0344652581	0.008267159	0.0039636402	-0.0321330238	0.0178671735	-0.0143225563	3.17479e-05	0.0043733858	0.0042154227	0.0426134195	0.0227758287	-0.0195918121	0.047595978	-0.0073282372	0.0164453377	0.0200906869	-0.0257185111	-0.0195577018	0.0411991497	-0.0259612676	0.0085454297	-0.0213885266	0.0016927188	0.0191591398	0.0054052653	-0.0343847528	0.0053220906	0.0319834777	-0.0519218614	-0.0109966411	-0.0150585143	0.0121550897	-0.0506446178	0.0329057996	0.0285748143	0.0626636182	-0.0336417547	-0.0182927672	-0.011433899	0.0149915273	-0.0853758279	-0.0433236328	0.0709988108	-0.177753	-0.0124869999999999	0.0001559251689999	0.0315961290089999	0.285297	0.103978	0.081394378209	0.010811424484	1.10761	-0.05238	0.0027436644	1.2267999121	0.0225101	0.0003128	0.00050670460201	9.784384000000125e-08	0.00309149	-0.0002523799999999	9.5573104201e-06	6.369566439999998e-08	-0.00190845	0.0	3.6421814025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
551.2700824856054	0.8683766725356463	303898.70384368615	0.7540780454040811	652.4583412029352	4.3084862209209405	18.563053515865608	425701.8870052858	446.0348972378355	0.0984015974131011	0.00968287437345	198947.1295539665	445.9521067847376	716.8972803467715	0.65446	24.569941	0.1539355000000001	0.0870398	0.0271012797	-0.0055823001	0.0044126561	-0.0500829479	-0.0300413139	-0.0053947808	0.001733051	0.068507277	2.86443e-05	-0.0360231	0.008505917	0.0207810843	-0.0447688982	0.0108491928	-0.0204427255	0.0253100653	0.0612452681	-0.0009781685	0.0156861199	0.0324100447	0.0468661847	-0.0437896398	0.0075221014	-0.0104130447	-0.0050982085	0.0239913567	0.0319018568	-0.0373135647	0.0550362858	-0.0419262207	0.0444231856	0.019832139	0.0116284165	-0.0200174781	0.026292834	0.0631652456	0.0072854708	0.0184347095	0.0085141652	0.0502741882	-0.0362162893	0.0046617407	0.0028245945	-0.0113062503	-0.0053958777	0.035248378	-0.038941955	0.046463633	0.0316857043	-0.0036335809	0.0265832817	-0.0289511132	-0.0256296744	0.0516993722	-0.0135202482	0.0067495328	-0.010124415	-0.0033282043	0.0241838909	0.0141861568	-0.0314775586	0.0029876764	0.0350268991	-0.059566294	-0.0079400699	0.0080940107	0.0267680944	-0.0247511622	0.0003764433	-0.0332924707	0.0455119034	-0.0376117997	-0.0417644214	-0.0227098988	0.0138478332	-0.0861059468	-0.0402423071	0.073770277	-0.180898	-0.003145	9.891025000000057e-06	0.032724086404	0.22551	-0.059787	0.0508547600999999	0.003574485369	1.15101	0.0434000000000001	0.00188356	1.3248240201	0.0232014	0.0006912999999999	0.00053830496196	4.778956899999985e-07	0.00304772	-4.377000000000027e-05	9.288597198399998e-06	1.9158129000000235e-09	-0.00212545	-0.000217	4.5175377025e-06	4.7089000000000085e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550.13406105248	-1.1360214331253928	302647.48513009376	1.2905446965202714	648.7299037424315	-3.728437460503756	13.901245896887694	420850.4880096644	446.1740553444082	0.1391581065727223	0.0193649786249051	199071.28766247505	445.9471453846365	709.6693896636028	0.666072	25.005905	0.1545825	0.0895575	0.0341184238	-0.0191449496	-0.0076069897	-0.0376614367	-0.0154407107	0.0191415157	-0.0220883327	0.0595654846	-0.008693495	0.0270008483	-0.0121685428	-0.0118565425	0.0094755186	0.0145139994	-0.0234271655	0.0413323601	0.0430378647	-0.0138529421	0.0053492165	-0.0222892715	0.0312605903	-0.036290983	0.0056128709	-0.0139638801	-0.0171016848	0.0272329067	0.0188841528	-0.0144442671	0.0591081452	-0.0572031286	0.0165249114	0.0068916905	0.013868048	-0.0241133759	0.0431697165	0.0440970458	0.0219038241	-0.0072217567	-0.0260896081	0.0154508844	-0.0339285558	0.0085565479	0.0005821183	-0.0234347998	0.0007036433	0.0284252213	-0.0173924292	0.0628219947	0.0422858394	0.0225264114	0.026141318	-0.0388392633	-0.0262604529	0.0361952471	-0.0220284395	0.007993288	-0.0067535754	-0.0101213704	0.0134390505	0.0167250832	-0.0291498331	0.0074127337	0.0302793938	-0.0571853003	-0.0100455789	-0.0013881267	0.014382392	-0.0404330041	0.0059027226	-0.0074624938	0.033192191	-0.0164530677	-0.0105873227	-0.0044270419	0.0127018621	-0.0867794369	-0.0371014372	0.076347711	-0.181304	-0.0004059999999999	1.6483599999999164e-07	0.032871140416	0.258587	0.033077	0.066867236569	0.001094087929	1.08277	-0.06824	0.0046566976	1.1723908729	0.024	0.0007986	0.000576	6.3776196e-07	0.00317366	0.00012594	1.00721177956e-05	1.586088360000004e-08	-0.0019928	0.00013265	3.971251839999999e-06	1.7596022500000056e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
551.2783204813088	1.144259428828832	303907.7866326926	1.3093296404636847	650.3298572872995	1.5999535448680715	2.559851345735909	422928.92327931937	446.11703080264	-0.0570245417682144	0.0032517983638748	199020.40517216365	445.9653704435929	715.6536525995893	0.625895	23.497553	0.0711495	0.0423083	0.036866161	-0.0174718327	0.0149805937	-0.0375272556	-0.0376469615	0.0215595386	-0.015332039	0.0658323632	0.0101357127	-0.0154271722	0.0103764784	0.0232365594	-0.035029714	0.018906668	-0.0268323067	0.0477415878	0.0501689617	-0.0179111155	0.0252712935	-0.0072444849	0.0315017262	-0.0030749683	0.0066128494	-0.0086683384	0.0040098169	0.0061257226	-0.0131445946	-0.0563917739	-0.0247647944	-0.0314684751	-0.0028066269	0.0148434049	0.0193477037	-0.0277957581	0.0499063523	0.0534153256	0.025901023	0.020169711	-0.0157161289	0.0191377865	-0.0016561864	0.0075136661	0.0013338514	-7.0271e-06	-0.0080326786	-0.0042076968	-0.0498820601	-0.0091193396	0.0176749908	0.026416549	0.0332892687	-0.043043378	-0.0184890653	0.050531931	-0.0119794659	0.0077587718	0.0034087335	-0.0220008533	0.0070610854	0.0119609472	-0.0202805034	0.0030226089	0.0264776789	-0.0418344573	-0.0118581412	0.0008703153	0.0194254406	-0.0184407323	0.0090217552	-0.0056913336	0.0369032423	-0.0308555198	-0.0240877253	-0.0095557745	0.0115538026	-0.0873958553	-0.0339056705	0.0787243335	-0.174542	0.0067619999999999	4.572464399999987e-05	0.030464909764	0.299952	0.0413649999999999	0.0899712023039999	0.0017110632249999	1.07775	-0.00502	2.5200400000000244e-05	1.1615450625	0.0241874	0.0001874	0.00058503031876	3.5118760000000286e-08	0.00321171	3.8049999999999976e-05	1.03150811241e-05	1.447802499999998e-09	-0.0018582	0.0001345999999999	3.45290724e-06	1.8117159999999978e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549.6579806972715	-1.6203397840373557	302123.895744202	2.625501015734224	646.9389717801207	-3.3908855071788366	11.498104522795476	418530.0332079198	445.1261611631422	-0.9908696394977596	0.98182264247842	198137.29935183568	444.95632447747215	707.0592382844876	0.609875	22.89613	0.1413144999999999	0.0950774	0.043541633	-0.0229367878	-0.0094440716	-0.0324921208	-0.0162102301	0.0303348586	-0.0186576284	0.0514325579	0.0022522527	0.008999	-0.0500753603	-0.010709822	0.0272739856	0.0009459986	-0.037185379	0.0428420794	0.0307814974	-0.0136008476	0.0044800278	-0.011021215	0.0144488009	0.0082978476	-0.0203926842	0.0208896659	0.0130255215	0.0121995235	0.0371960318	-0.0154793941	0.0075236848	-0.0010439816	-0.0103961337	0.0675598966	0.0007807904	-0.037443023	0.0431208053	0.0313469345	0.0149842985	-0.003770461	-0.0094919717	0.0036732153	0.0072066739	-0.0324427681	0.0092210566	0.0044903278	0.0053197837	0.0437463928	-0.0151354137	0.0145145571	-0.0108191098	0.0241496898	0.0321413573	-0.0479539442	-0.0246230671	0.0305492898	-0.0211916566	0.003859018	0.0028267012	-0.0194974541	0.0024501306	0.0133009493	-0.0224441658	-0.001482034	0.0354378589	-0.0554122985	0.0016040072	0.0078979443	0.0354110313	-0.0293189473	-0.0140625063	-0.0012917019	0.0252944884	-0.017075428	-0.0006486771	0.0008642278	0.0104038434	-0.0879547967	-0.0306597355	0.0808938936	-0.170272	0.0042699999999999	1.823289999999997e-05	0.028992553984	0.228693	-0.0712589999999999	0.052300488249	0.0050778450809999	1.05879	-0.01896	0.0003594816	1.1210362640999998	0.0249716	0.0007841999999999	0.00062358080656	6.149696399999981e-07	0.00330652	9.480999999999986e-05	1.0933074510399998e-05	8.988936099999973e-09	-0.0019157	-5.750000000000004e-05	3.66990649e-06	3.3062500000000044e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
551.5455743045818	1.8875936073103503	304202.520534971	3.563009626358901	649.5712357211343	2.632263941013548	6.928813455160175	421942.79027628136	445.6987313451189	0.5725701819766869	0.3278366132888163	198647.3591226485	445.49931534131366	712.912389467047	0.642946	24.137676	0.1937819999999998	0.105493	0.0513319326	-0.0289198959	0.0163233672	-0.0220852252	-0.0443211624	0.0390746426	-0.0323947922	0.0632950375	0.0092655442	0.0037485578	-0.003852725	-0.0067563494	-0.0056263295	0.0155889506	-0.0298430387	0.0485914303	0.0391466747	-0.0161845274	0.0341595214	0.0047637147	0.0242010978	-0.0006034147	0.0053349095	-0.009366507	0.0080278058	-0.0038833604	-0.0460167589	-0.0339076735	-0.0280848274	-0.0317127555	0.0046323246	0.0071443672	0.0148433285	-0.0305371089	0.05068382	0.0393459616	0.0249890619	0.0204132203	-0.0119743704	0.0098036489	-0.0002828411	0.018677988	0.0115953742	0.0086115565	-0.0282192638	-0.0420909026	-0.0370949301	-0.0338153706	0.0273704827	0.0058800224	0.0395119801	-0.0524704342	-0.0171660183	0.042199873	-0.0176451058	0.0056906359	0.026268446	-0.0336723014	-0.0132642618	0.0042216884	-0.017529959	0.0023204632	0.0234313626	-0.0373566307	0.0006547183	0.0114630657	0.0407570637	-0.0079210297	-0.022498725	0.0039090816	0.0323808278	-0.0399117745	-0.0351346296	-0.005027953	0.0092521735	-0.0884558934	-0.0273684351	0.0828506849	-0.175688	-0.005416	2.933305600000005e-05	0.030866273344	0.323635	0.094942	0.104739613225	0.009013983364	1.01686	-0.0419299999999998	0.0017581248999999	1.0340042596000003	0.0256198	0.0006482	0.00065637415204	4.201632400000021e-07	0.00318717	-0.0001193499999999	1.01580526089e-05	1.4244422499999961e-08	-0.00165337	0.00026233	2.7336323569e-06	6.881702890000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
